   6,     BD_COffDiag(06),   1,   0.3141592653589793D+00,   0.7860844350002174D+01
   6,     BD_COffDiag(06),   2,   0.4008238902855943D+00,   0.7909648955900247D+01
   6,     BD_COffDiag(06),   3,   0.4874885152122093D+00,   0.7938988271289656D+01
   6,     BD_COffDiag(06),   4,   0.5741531401388242D+00,   0.7957172906773701D+01
   6,     BD_COffDiag(06),   5,   0.6608177650654392D+00,   0.7983618227899367D+01
   6,     BD_COffDiag(06),   6,   0.7474823899920542D+00,   0.8000743036557061D+01
   6,     BD_COffDiag(06),   7,   0.8341470149186692D+00,   0.8003480995827482D+01
   6,     BD_COffDiag(06),   8,   0.9208116398452841D+00,   0.7988612355279332D+01
   6,     BD_COffDiag(06),   9,   0.1007476264771899D+01,   0.7982110728669907D+01
   6,     BD_COffDiag(06),  10,   0.1094140889698514D+01,   0.7973234005057045D+01
   6,     BD_COffDiag(06),  11,   0.1180805514625129D+01,   0.7959283030213813D+01
   6,     BD_COffDiag(06),  12,   0.1267470139551744D+01,   0.7935720808644559D+01
   6,     BD_COffDiag(06),  13,   0.1354134764478359D+01,   0.7909308565235220D+01
   6,     BD_COffDiag(06),  14,   0.1440799389404974D+01,   0.7864583661720140D+01
   6,     BD_COffDiag(06),  15,   0.1527464014331589D+01,   0.7816803940369036D+01
   6,     BD_COffDiag(06),  16,   0.1614128639258204D+01,   0.7767582988273320D+01
   6,     BD_COffDiag(06),  17,   0.1700793264184819D+01,   0.7727546270851379D+01
   6,     BD_COffDiag(06),  18,   0.1787457889111434D+01,   0.7687182510513659D+01
   6,     BD_COffDiag(06),  19,   0.1874122514038049D+01,   0.7653513175805477D+01
   6,     BD_COffDiag(06),  20,   0.1960787138964664D+01,   0.7606289549452361D+01
   6,     BD_COffDiag(06),  21,   0.2047451763891279D+01,   0.7588894599941633D+01
   6,     BD_COffDiag(06),  22,   0.2134116388817894D+01,   0.7575446666809767D+01
   6,     BD_COffDiag(06),  23,   0.2220781013744509D+01,   0.7536104470197414D+01
   6,     BD_COffDiag(06),  24,   0.2307445638671124D+01,   0.7501133962345287D+01
   6,     BD_COffDiag(06),  25,   0.2394110263597740D+01,   0.7454794902800663D+01
   6,     BD_COffDiag(06),  26,   0.2480774888524355D+01,   0.7433143478740273D+01
   6,     BD_COffDiag(06),  27,   0.2567439513450970D+01,   0.7416608869646073D+01
   6,     BD_COffDiag(06),  28,   0.2654104138377585D+01,   0.7396612730753280D+01
   6,     BD_COffDiag(06),  29,   0.2740768763304200D+01,   0.7376827789980522D+01
   6,     BD_COffDiag(06),  30,   0.2827433388230814D+01,   0.7373331580040378D+01
   7,     BD_COffDiag(07),   1,   0.3141592653589793D+00,   0.7356801630761105D+01
   7,     BD_COffDiag(07),   2,   0.4008238902855943D+00,   0.7358145140511347D+01
   7,     BD_COffDiag(07),   3,   0.4874885152122093D+00,   0.7357942130107202D+01
   7,     BD_COffDiag(07),   4,   0.5741531401388242D+00,   0.7358936168275719D+01
   7,     BD_COffDiag(07),   5,   0.6608177650654392D+00,   0.7359973427062792D+01
   7,     BD_COffDiag(07),   6,   0.7474823899920542D+00,   0.7360465377538164D+01
   7,     BD_COffDiag(07),   7,   0.8341470149186692D+00,   0.7361549216616202D+01
   7,     BD_COffDiag(07),   8,   0.9208116398452841D+00,   0.7365008199697155D+01
   7,     BD_COffDiag(07),   9,   0.1007476264771899D+01,   0.7364096625491372D+01
   7,     BD_COffDiag(07),  10,   0.1094140889698514D+01,   0.7367694294944576D+01
   7,     BD_COffDiag(07),  11,   0.1180805514625129D+01,   0.7367123926810820D+01
   7,     BD_COffDiag(07),  12,   0.1267470139551744D+01,   0.7368502229912075D+01
   7,     BD_COffDiag(07),  13,   0.1354134764478359D+01,   0.7373311085155708D+01
   7,     BD_COffDiag(07),  14,   0.1440799389404974D+01,   0.7374792996008993D+01
   7,     BD_COffDiag(07),  15,   0.1527464014331589D+01,   0.7376075350470755D+01
   7,     BD_COffDiag(07),  16,   0.1614128639258204D+01,   0.7376530687305219D+01
   7,     BD_COffDiag(07),  17,   0.1700793264184819D+01,   0.7378112644013608D+01
   7,     BD_COffDiag(07),  18,   0.1787457889111434D+01,   0.7380057365695707D+01
   7,     BD_COffDiag(07),  19,   0.1874122514038049D+01,   0.7381157417214167D+01
   7,     BD_COffDiag(07),  20,   0.1960787138964664D+01,   0.7384640221766275D+01
   7,     BD_COffDiag(07),  21,   0.2047451763891279D+01,   0.7390231999885766D+01
   7,     BD_COffDiag(07),  22,   0.2134116388817894D+01,   0.7387727079757048D+01
   7,     BD_COffDiag(07),  23,   0.2220781013744509D+01,   0.7389054814621542D+01
   7,     BD_COffDiag(07),  24,   0.2307445638671124D+01,   0.7392113695095386D+01
   7,     BD_COffDiag(07),  25,   0.2394110263597740D+01,   0.7394330566908565D+01
   7,     BD_COffDiag(07),  26,   0.2480774888524355D+01,   0.7393267216318658D+01
   7,     BD_COffDiag(07),  27,   0.2567439513450970D+01,   0.7394006780971110D+01
   7,     BD_COffDiag(07),  28,   0.2654104138377585D+01,   0.7390755524301547D+01
   7,     BD_COffDiag(07),  29,   0.2740768763304200D+01,   0.7388659548872847D+01
   7,     BD_COffDiag(07),  30,   0.2827433388230814D+01,   0.7388869286928863D+01
   8,     BD_COffDiag(08),   1,   0.3141592653589793D+00,   0.7484607047146731D+01
   8,     BD_COffDiag(08),   2,   0.4008238902855943D+00,   0.7484684561037426D+01
   8,     BD_COffDiag(08),   3,   0.4874885152122093D+00,   0.7491068123611391D+01
   8,     BD_COffDiag(08),   4,   0.5741531401388242D+00,   0.7514992868320066D+01
   8,     BD_COffDiag(08),   5,   0.6608177650654392D+00,   0.7508336380660532D+01
   8,     BD_COffDiag(08),   6,   0.7474823899920542D+00,   0.7495623962956502D+01
   8,     BD_COffDiag(08),   7,   0.8341470149186692D+00,   0.7498031350424935D+01
   8,     BD_COffDiag(08),   8,   0.9208116398452841D+00,   0.7496620259949177D+01
   8,     BD_COffDiag(08),   9,   0.1007476264771899D+01,   0.7484897795987063D+01
   8,     BD_COffDiag(08),  10,   0.1094140889698514D+01,   0.7476415371352041D+01
   8,     BD_COffDiag(08),  11,   0.1180805514625129D+01,   0.7469951496874859D+01
   8,     BD_COffDiag(08),  12,   0.1267470139551744D+01,   0.7444694223385057D+01
   8,     BD_COffDiag(08),  13,   0.1354134764478359D+01,   0.7425380894029575D+01
   8,     BD_COffDiag(08),  14,   0.1440799389404974D+01,   0.7423339347388020D+01
   8,     BD_COffDiag(08),  15,   0.1527464014331589D+01,   0.7432040063038099D+01
   8,     BD_COffDiag(08),  16,   0.1614128639258204D+01,   0.7416479879562882D+01
   8,     BD_COffDiag(08),  17,   0.1700793264184819D+01,   0.7396265587667405D+01
