           Var. Name                       x0                        x                 Gradient
        BC_CDiag(77)       0.541066895850D+00       0.544409112103D+00      -0.136340784904D+02
        BC_CDiag(78)       0.543823286949D+00       0.557455173031D+00      -0.372629426838D+02
        BC_CDiag(79)       0.639659655013D+00       0.641215998367D+00      -0.128240857084D+02
        BC_CDiag(80)       0.517296222196D+00       0.520606556662D+00      -0.138947104772D+02
        BC_CDiag(81)       0.507398790749D+00       0.511539224324D+00      -0.140107707021D+02
        BC_CDiag(82)       0.646808800414D+00       0.651435716522D+00      -0.128509135607D+02
        BC_CDiag(83)       0.538276798807D+00       0.542437251693D+00      -0.138674425823D+02
        BC_CDiag(84)       0.679518303121D+00       0.682993872245D+00      -0.125938608148D+02
        BC_CDiag(85)       0.552275557383D+00       0.557959981729D+00      -0.136336247301D+02
        BC_CDiag(86)       0.758250246357D+00       0.761063793793D+00      -0.723474468319D+01
        BC_CDiag(87)       0.987650675107D+00       0.987824156144D+00      -0.106534308311D+02
        BC_CDiag(88)       0.999390793810D+00       0.998571357583D+00      -0.105840942684D+02
        BC_CDiag(89)       0.998587885331D+00       0.997941404467D+00      -0.106000861463D+02
        BC_CDiag(90)       0.998480694879D+00       0.997849909681D+00      -0.106145977628D+02
        BC_CDiag(91)       0.998604070248D+00       0.997989390195D+00      -0.106044325249D+02
        BC_CDiag(92)       0.998618541966D+00       0.997998274744D+00      -0.106069108132D+02
        BC_CDiag(93)       0.235033030841D+00       0.240754365773D+00      -0.170699326975D+02
        BC_CDiag(94)       0.992555509811D+00       0.992889656932D+00      -0.106631013880D+02
        BC_CDiag(95)       0.653473355713D+00       0.656859728170D+00      -0.127829765971D+02
        BC_CDiag(96)       0.998594118627D+00       0.997949478358D+00      -0.105966346162D+02
        BC_CDiag(97)       0.998579582776D+00       0.997937167708D+00      -0.106021748901D+02
        BC_CDiag(98)       0.998577381018D+00       0.997869210454D+00      -0.105939660641D+02
     BC_COffDiag(01)       0.163211154431D+01       0.163066518775D+01      -0.830161437512D+01
     BC_COffDiag(02)       0.281438602060D+01       0.281049183768D+01       0.707057822825D+01
     BC_COffDiag(03)       0.279760473980D+01       0.279756112029D+01      -0.533181564933D+01
     BC_COffDiag(04)       0.149443164643D+01       0.149318310685D+01      -0.849745165064D+01
     BC_COffDiag(05)       0.102661735408D+01       0.102476394219D+01      -0.104243244051D+02
     BC_COffDiag(06)       0.886858520602D+00       0.892848545589D+00      -0.111838945426D+02
     BC_COffDiag(07)       0.282662501584D+01       0.282566606403D+01      -0.553616958841D+01
     BC_COffDiag(08)       0.182926353623D+01       0.183176247982D+01      -0.747897715231D+01
     BC_COffDiag(09)       0.247892734305D+01       0.247844150549D+01      -0.616213870240D+01
     BC_COffDiag(10)       0.182917184514D+01       0.183166769859D+01      -0.747949103878D+01
     BC_COffDiag(11)       0.173776274035D+01       0.174034195451D+01      -0.772878749476D+01
     BC_COffDiag(12)       0.201158828378D+01       0.201397184054D+01      -0.584895703753D+01
     BC_COffDiag(13)       0.131630223004D+01       0.131983102518D+01      -0.913348793738D+01
     BC_COffDiag(14)       0.269797178242D+01       0.269227822187D+01      -0.534832637740D+01
     BC_COffDiag(15)       0.540388129571D+00       0.550107830660D+00      -0.136350878520D+02
     BC_COffDiag(16)       0.219124769605D+01       0.219625231493D+01      -0.179225176559D+02
     BC_COffDiag(17)       0.222519766702D+01       0.222057035804D+01      -0.179712409569D+02
     BC_COffDiag(18)       0.142372782544D+01       0.142876697984D+01      -0.847707497701D+01
     BC_COffDiag(19)       0.212532661317D+01       0.212687935881D+01      -0.768372702105D+01
     BC_COffDiag(20)       0.230547618573D+01       0.230380966302D+01      -0.357399172664D+01
     BC_COffDiag(21)       0.127453242249D+01       0.129091686235D+01      -0.919116759699D+01
     BC_COffDiag(22)       0.279585454989D+01       0.279599238570D+01      -0.501427195367D+01
     BC_COffDiag(23)       0.279043249341D+01       0.279082884440D+01      -0.562740664516D+01
     BC_COffDiag(24)       0.135341240894D+01       0.135635697083D+01      -0.878481366723D+01
     BC_COffDiag(25)       0.245506574216D+01       0.245167578591D+01      -0.616373871013D+01
     BC_COffDiag(26)       0.115588167979D+01       0.116121502315D+01      -0.980114177791D+01
     BC_COffDiag(27)       0.976502734655D+00       0.983428479020D+00      -0.108724469124D+02
     BC_COffDiag(28)       0.187100564685D+01       0.187364351840D+01      -0.737411509217D+01
     BC_COffDiag(29)       0.197815780591D+01       0.198158589622D+01      -0.719439747951D+01
     BC_COffDiag(30)       0.282730608587D+01       0.282558750613D+01      -0.554676652353D+01
     BC_COffDiag(31)       0.282729569496D+01       0.282565106577D+01      -0.553763559870D+01
     BC_COffDiag(32)       0.148705391413D+01       0.149020439986D+01      -0.850483548561D+01
     BC_COffDiag(33)       0.282359386192D+01       0.282433522995D+01      -0.542099839850D+01
     BC_COffDiag(34)       0.596888413838D+01       0.282574189926D+01      -0.553603486130D+01
     BC_COffDiag(35)       0.850747032931D+00       0.857132287051D+00      -0.114032322251D+02
     BC_COffDiag(36)       0.188611912746D+01       0.188855158262D+01      -0.734171414317D+01
     BC_COffDiag(37)       0.111321189543D+01       0.111889647876D+01      -0.997357333408D+01
     BC_COffDiag(38)       0.282723462704D+01       0.282554807142D+01      -0.982184210657D+01
     BC_COffDiag(39)       0.282729622350D+01       0.282583237137D+01      -0.554011468169D+01
     BC_COffDiag(40)       0.847661365516D+00       0.854352712292D+00       0.151471378237D+02
     BC_COffDiag(41)       0.182827713514D+01       0.182941068563D+01      -0.133404685016D+02
     BC_COffDiag(42)       0.194017671577D+01       0.194258459971D+01      -0.719832871061D+01
     BC_COffDiag(43)       0.282729460812D+01       0.282577258029D+01      -0.553270691528D+01
     BC_COffDiag(44)       0.282731231514D+01       0.282571478336D+01      -0.554105000813D+01
     BC_COffDiag(45)       0.281812309036D+01       0.280993135647D+01      -0.561994627500D+01
     BC_COffDiag(46)       0.191713218828D+01       0.192020285796D+01      -0.725046583654D+01
     BC_COffDiag(47)       0.282576429955D+01       0.282568902691D+01      -0.549134153395D+01
     BC_COffDiag(48)       0.204741005371D+01       0.205214562052D+01      -0.702693312099D+01
     BC_COffDiag(49)       0.282724831769D+01       0.282481126685D+01      -0.563397569664D+01
     BC_COffDiag(50)       0.113177631371D+01       0.113702022288D+01      -0.990531933157D+01
     BC_COffDiag(51)       0.123399302089D+01       0.123903870954D+01      -0.945574741383D+01
     BC_COffDiag(52)       0.164901221935D+01       0.165169394207D+01      -0.798126917711D+01
     BC_COffDiag(53)       0.264152866375D+01       0.262922283762D+01      -0.756255965457D+01
     BC_COffDiag(54)       0.732407501298D+00       0.737804072281D+00      -0.121774635191D+02
     BC_COffDiag(55)       0.117564939217D+01       0.118097164044D+01      -0.969285616796D+01
     BC_COffDiag(56)       0.442751418579D+00       0.457108538243D+00      -0.145067653795D+02
     BC_COffDiag(57)       0.260821509754D+01       0.260876841033D+01      -0.572206042032D+01
     BC_COffDiag(58)       0.168249323516D+01       0.168561375425D+01      -0.782275630543D+01
     BC_COffDiag(59)       0.213259139450D+01       0.213482378974D+01      -0.675232457638D+01
     BC_COffDiag(60)       0.141071078441D+01       0.141639556205D+01      -0.877009851304D+01
     BC_COffDiag(61)       0.853726768076D+00       0.861183425305D+00      -0.120084934778D+02
     BC_COffDiag(62)       0.282729151353D+01       0.282563478794D+01      -0.553620737478D+01
     BC_COffDiag(63)       0.282722294471D+01       0.282562555632D+01      -0.555482374850D+01
     BC_COffDiag(64)       0.207797414444D+01       0.208108331231D+01      -0.687368116534D+01
     BC_COffDiag(65)       0.596831351147D+01       0.282574183335D+01      -0.553605574502D+01
     BC_COffDiag(66)       0.282672113126D+01       0.282649548741D+01      -0.553495957702D+01
     BC_COffDiag(67)       0.282729151131D+01       0.282563480572D+01      -0.553621039273D+01
     BC_COffDiag(68)       0.237591359231D+01       0.237761345677D+01      -0.627055828602D+01
     BC_COffDiag(69)       0.282672085773D+01       0.282649466403D+01      -0.553496664697D+01
     BC_COffDiag(70)       0.185880607823D+01       0.186101717001D+01      -0.739961702143D+01
     BC_COffDiag(71)       0.282729118148D+01       0.282563513201D+01      -0.549358243970D+01
     BC_COffDiag(72)       0.282742956109D+01       0.282580529672D+01      -0.549082351032D+01
     BC_COffDiag(73)       0.282738119631D+01       0.282623368152D+01      -0.549057275633D+01
     BC_COffDiag(74)       0.282716429994D+01       0.282287215265D+01      -0.550486390276D+01
     BC_COffDiag(75)       0.263293428081D+01       0.263471141439D+01      -0.584783032930D+01
     BC_COffDiag(76)       0.268823838263D+01       0.269011168069D+01      -0.570935060005D+01
     BC_COffDiag(77)       0.477862425167D+00       0.496532023150D+00      -0.140136555771D+02
     BC_COffDiag(78)       0.149005866335D+01       0.149323196823D+01      -0.851338714062D+01
     BC_COffDiag(79)       0.205416929561D+01       0.205713235258D+01      -0.694265018843D+01
     BC_COffDiag(80)       0.282729077382D+01       0.282563227728D+01      -0.553583385540D+01
     BC_COffDiag(81)       0.282506813319D+01       0.282419909661D+01      -0.545705473177D+01
     BC_COffDiag(82)       0.757359142932D+00       0.765343333963D+00      -0.120701653933D+02
     BC_COffDiag(83)       0.196232847655D+01       0.196526237074D+01      -0.808188815320D+01
     BC_COffDiag(84)       0.104814291405D+01       0.105459429747D+01      -0.103361924987D+02
     BC_COffDiag(85)       0.243917312488D+01       0.243842834659D+01      -0.650419954168D+01
     BC_COffDiag(86)       0.282728975909D+01       0.282563039814D+01      -0.553554119738D+01
     BC_COffDiag(87)       0.282741589949D+01       0.282586343404D+01      -0.555427206878D+01
     BC_COffDiag(88)       0.198382666187D+01       0.198619368903D+01      -0.709341104813D+01
     BC_COffDiag(89)       0.282721841349D+01       0.282562002516D+01      -0.554931729171D+01
     BC_COffDiag(90)       0.282729875701D+01       0.282565951499D+01      -0.553929366150D+01
     BC_COffDiag(91)       0.282736829683D+01       0.282581450060D+01      -0.555505598038D+01
     BC_COffDiag(92)       0.282729152125D+01       0.282563484268D+01      -0.553621783116D+01
     BC_COffDiag(93)       0.282644478720D+01       0.282625032236D+01      -0.553760036030D+01
     BC_COffDiag(94)       0.257774050709D+01       0.257896742595D+01      -0.591740556655D+01
     BC_COffDiag(95)       0.220265504928D+01       0.220472009314D+01      -0.660200626747D+01
     BC_COffDiag(96)       0.257819069525D+01       0.257942132509D+01      -0.591740251212D+01
     BC_COffDiag(97)       0.182779570405D+01       0.182455887561D+01      -0.751566574104D+01
                  LValue0       0.761796489133-311
                   LValue       0.751659821266D+01
